Id,GenderIDDesc,color
8390,FEMALE,BLUE
8391,,BROWN
8392,,
8393,FEMALE,BLK BRN
8394,MALE,TABBY
8395,,
8396,MALE,BROWN
8397,MALE,BLK WHT
8398,MALE,BRN BLK
8399,,
8400,FEMALE,BRN BLK
8401,,BROWN
8402,FEMALE,
8403,MALE,
8404,MALE,BLACK
8405,,BLACK
8406,FEMALE,TAN
8407,FEMALE,
8408,MALE,BLC WHITE
8409,MALE,BLK WHT
8410,MALE,WHITE
8411,MALE,WHT BRN
8412,MALE,GRY WHT
8413,MALE,WHITE
8414,MALE,WHT BLK
8415,MALE,WHITE
8416,MALE,WHT BLK
8417,MALE,
8418,MALE,BLK WHT
8419,MALE,TAN WHT
8420,FEMALE,BROWN
8421,,
8422,MALE,BRN WHT
8423,MALE,BLACK
8424,FEMALE,BLACK
8425,,BRN BLK
8426,FEMALE,GRY WHT
8427,FEMALE,BROWN
8428,,BLACK
8429,MALE,BLK WHT
8430,,WHIT BLK
8431,,
8432,MALE,BLACK
8433,,ORANGE
8434,MALE,BLK WHT
8435,MALE,BLK TAN
8436,MALE,WHITE
8437,,
8438,,
8439,FEMALE,CALICO
8440,FEMALE,BROWN
8441,MALE,WHITE
8442,FEMALE,GRAY BLK
8443,MALE,BROWN
8444,MALE,GRY/BLK
8445,MALE,WTE/BROWN
8446,,
8447,FEMALE,BLK/BRN
8448,MALE,BRN/WHT
8449,,
8450,,
8451,MALE,BLK/TAN
8452,MALE,BWN/WHT
8453,MALE,BLK/WHT
8454,MALE,BLACK/WHIT
8455,FEMALE,ORG BRN
8456,FEMALE,WHITE
8457,MALE,YELLOW
8458,MALE,TRI
8459,FEMALE,BRINDLE
8460,,
8461,MALE,
8462,,BLK WHT
8463,MALE,BLK WHT
8464,,GRAY WHT
8465,,BRN WHT
8466,MALE,BRN BLK
8467,,
8468,MALE,BLK WHT
8469,FEMALE,WHITE
8470,MALE,BROWN
8471,MALE,BLK BRN
8472,MALE,WHITE
8473,MALE,GREY
8474,,BROWN
8475,MALE,BLACK
8476,,
8477,,BRN WHT
8478,,WHITE
8479,,ORG WHT
8480,MALE,BLK WHT
8481,,WHT BLK
8482,MALE,BROWN
8483,MALE,BLK BRN
8484,,ORANGE
8485,MALE,BLK BRN
8486,,
8487,FEMALE,BRINDLE
8488,MALE,GRY WHT
8489,MALE,
8490,,
8491,,
8492,FEMALE,GRAY
8493,MALE,BRINDLE WH
8494,MALE,TAN BLK
8495,MALE,BRINDLE
8496,,
8497,MALE,BR CREAM B
8498,MALE,BLACK
8499,MALE,WHITE GRAY
8500,,WHITE
8501,,
8502,FEMALE,
8503,,
8504,MALE,BLK WHT
8505,MALE,BLONDE
8506,MALE,GRAY
8507,MALE,BLK WHT
8508,,WHT BRN
8509,FEMALE,BRN WHT
8510,UNKNOWN,
8511,,
8512,MALE,BRN WHT
8513,MALE,ORANGE
8514,FEMALE,BLK WHT
8515,MALE,BLACK
8516,,BLK WHT
8517,MALE,TRI
8518,MALE,TRI
8519,,
8520,MALE,
8521,,
8522,MALE,BRN WHT
8523,MALE,TAN WHT
8524,FEMALE,BRINDLE
8525,MALE,BLK WHT
8526,,
8527,MALE,
8528,,
8529,MALE,BRINDLE
8530,FEMALE,WHITE
8531,MALE,BRN WHITE
8532,MALE,
8533,MALE,YELLOW
8534,,
8535,FEMALE,
8536,MALE,BLK BRN
8537,MALE,BLUE
8538,MALE,GRY BLK
8539,,RED
8540,,
8541,,
8542,MALE,BRN BLK
8543,,
8544,,WHITE
8545,FEMALE,WHITE
8546,,
8547,MALE,BRN BLK
8548,,WHT BRN
8549,,WHITE
8550,,
8551,,BRENDEL
8552,,BROWN
8553,FEMALE,BRN WHT
8554,FEMALE,TAN BRN
8555,FEMALE,BLK WHT
8556,MALE,BLK WHT
8557,FEMALE,MULTI
8558,MALE,SANDY
8559,MALE,
8560,FEMALE,BLACK
8561,FEMALE,BLACK
8562,FEMALE,BLK BRN
8563,MALE,GREY WHT
8564,MALE,WHT BRN
8565,MALE,YELLOW
8566,MALE,YELLOW
8567,FEMALE,WHT BLK
8568,FEMALE,BLUE
8569,MALE,BLK
8570,FEMALE,WHT BRN
8571,MALE,YELLOW
8572,,RED WHT
8573,,
8574,,
8575,,
8576,FEMALE,BRN
8577,,BLK WHT
8578,MALE,TAN WHT
8579,MALE,TAN
8580,FEMALE,RED WHT
8581,,
8582,,
8583,,
8584,MALE,BRN BLK
8585,,
8586,MALE,BLACK
8587,FEMALE,BLACK
8588,MALE,BRN BLK
8589,MALE,GOLDEN
8590,,
8591,MALE,RED BRND
8592,FEMALE,BROWN
8593,FEMALE,WHITE
8594,FEMALE,BLK GRY
8595,,CALICO
8596,FEMALE,WHT GRY
8597,MALE,TAN
8598,FEMALE,BROWN
8599,,BRN WHT
8600,MALE,BLK BRN
8601,MALE,WHT BLK
8602,FEMALE,BLK SIV
8603,,
8604,FEMALE,
8605,,
8606,MALE,
8607,FEMALE,BLK WHT
8608,MALE,GRAY
8609,MALE,BROWN
8610,,
8611,MALE,BEIGE
8612,FEMALE,WHT BROWN
8613,,BRW/BLK
8614,FEMALE,WHITE
8615,,
8616,MALE,WHT/GRY
8617,,BRINDLE
8618,MALE,TAN
8619,MALE,BLK/TAN
8620,FEMALE,BLK/WHT
8621,,BROWN
8622,,
8623,FEMALE,BLACK
8624,MALE,WHITE
8625,FEMALE,BLK BRN
8626,MALE,TAN
8627,,GREY
8628,,
8629,,
8630,MALE,BLACK
8631,MALE,BLK/GRY
8632,MALE,BRINDLE
8633,FEMALE,WHT/GRY
8634,MALE,BROWN
8635,MALE,BLACK
8636,FEMALE,BROWN/WHT
8637,MALE,BRINDLE/BL
8638,MALE,BLK/BRN
8639,MALE,GRAY
8640,,BLK/WHT
8641,,BLK/WHT
8642,,
8643,FEMALE,WHT GRY B
8644,MALE,TAN/BRN
8645,FEMALE,BLK/RUST
8646,,BRN WHT
8647,MALE,BLUE WHT
8648,MALE,BLACK
8649,FEMALE,WHT TAN
8650,MALE,BROWN
8651,MALE,TRI
8652,,
8653,,BRN WHT
8654,FEMALE,WHT BRN
8655,,
8656,,
8657,FEMALE,WHITE
8658,FEMALE,GRAY
8659,FEMALE,BRN WHT
8660,MALE,BROWN
8661,,
8662,FEMALE,GRY WHT
8663,MALE,
8664,FEMALE,BRINDLE
8665,FEMALE,WHT BLK
8666,FEMALE,BROWN
8667,,GRAY
8668,,BROWN
8669,MALE,BLACK
8670,FEMALE,FAWN
8671,MALE,BRN BLK
8672,MALE,BLK BRN
8673,MALE,BRN WHITE
8674,FEMALE,BRINDLE
8675,,
8676,FEMALE,TAN
8677,,
8678,FEMALE,RED
8679,MALE,BROWN
8680,,BLACK
8681,FEMALE,BLACK
8682,FEMALE,BRN WHT
8683,MALE,TAN
8684,MALE,
8685,,
8686,FEMALE,RED
8687,MALE,WHITE
8688,MALE,TRI
8689,,
8690,MALE,
8691,MALE,BRN WHT
8692,MALE,
8693,MALE,
8694,MALE,BROWN
8695,FEMALE,WHT BLK OR
8696,MALE,TRI
8697,,
8698,,BLACK
8699,MALE,GRAU
8700,FEMALE,YELLOW
8701,FEMALE,BROWN
8702,FEMALE,MULTI
8703,,
8704,MALE,WHITE
8705,MALE,WHT BLK
8706,MALE,BROWN
8707,,RED
8708,,
8709,FEMALE,
8710,MALE,BLK WHT
8711,,
8712,,
8713,MALE,RED
8714,,
8715,,
8716,,
8717,MALE,BLK GRY
8718,,
8719,,
8720,,
8721,,
8722,MALE,BLK WHT
8723,MALE,TRI
8724,FEMALE,TABBY
8725,MALE,BLACK
8726,FEMALE,BLK TAN
8727,FEMALE,
8728,MALE,BRN WHT BL
8729,MALE,BLK BRN
8730,MALE,BLUE
8731,MALE,GRY WHTE
8732,MALE,GRY WHT
8733,MALE,BRN BLK
8734,MALE,BRN WHT
8735,MALE,YELLOW
8736,FEMALE,GRY WHT
8737,MALE,
8738,MALE,WHITE
8739,MALE,BLK WHT
8740,MALE,BLK GRY
8741,FEMALE,GOLD
8742,,
8743,FEMALE,BLK TAN
8744,MALE,BROWN
8745,,
8746,FEMALE,BROWN
8747,MALE,BROWN
8748,MALE,BLK WHT
8749,MALE,WHT/BRIND
8750,,BLK/GRY
8751,FEMALE,BLACK
8752,MALE,TAN WHT
8753,MALE,ORANGE
8754,MALE,
8755,FEMALE,RED
8756,,
8757,MALE,BLK BRN
8758,MALE,WHITE
8759,FEMALE,TAN
8760,MALE,BROWN
8761,MALE,BRN BLK
8762,MALE,BLK WHT
8763,MALE,BLK WHTE
8764,FEMALE,BLACK
8765,FEMALE,BROWN
8766,,WHITE
8767,FEMALE,BRINDLE
8768,FEMALE,WHT GRY
8769,MALE,BLK WHT
8770,MALE,
8771,MALE,WHT BRN
8772,MALE,BLUE WHT
8773,MALE,BLUE
8774,,
8775,FEMALE,BLACK
8776,MALE,BLK WHT
8777,FEMALE,BLK WHT
8778,MALE,WHITE
8779,MALE,BLACK
8780,FEMALE,BLACK
8781,MALE,
8782,MALE,GRY WHT
8783,MALE,WHITE
8784,,
8785,MALE,BRN WHT
8786,MALE,FAWN BLK
8787,MALE,WHITE
8788,MALE,GRAY
8789,FEMALE,BLACK
8790,MALE,
8791,MALE,BROWN
8792,FEMALE,
8793,,
8794,MALE,WHT BRN
8795,FEMALE,BLACK
8796,,BLONDE
8797,,BRN BLK
8798,FEMALE,BRN BLK
8799,FEMALE,TAN
8800,MALE,BLK WHT
8801,,BLACK BRN
8802,FEMALE,BRN WHT
8803,,
8804,FEMALE,BRINDLE
8805,MALE,
8806,FEMALE,BLK BRN
8807,MALE,BLK WHT
8808,FEMALE,
8809,FEMALE,TRI COLOR
8810,FEMALE,BRN
8811,,BROWN
8812,,BROWN
8813,FEMALE,WHT BLK
8814,FEMALE,BROWN
8815,MALE,BROWN
8816,FEMALE,BRN
8817,,BRN WHT
8818,MALE,WHT BRN
8819,,BLK WHT
8820,,GREY
8821,FEMALE,BLK TAN
8822,,
8823,FEMALE,BRN GRY
8824,MALE,GRAY WHT
8825,MALE,BLK WHT
8826,FEMALE,BLACK
8827,FEMALE,BLK WHT
8828,MALE,
8829,MALE,BLK WHT
8830,MALE,WHITE
8831,,
8832,MALE,WHT BLK
8833,MALE,GREY
8834,,BROWN
8835,FEMALE,BLACK
8836,MALE,TABBY
8837,,GRY WHT
8838,FEMALE,BROWN
8839,,BLACK
8840,MALE,BLK WHT
8841,MALE,BLACK
8842,,
8843,FEMALE,TRI
8844,FEMALE,BLACK
8845,FEMALE,TAN BLK
8846,FEMALE,BRN WHT
8847,MALE,BRINDLE
8848,MALE,BRINDLE
8849,,
8850,MALE,BLK WHT
8851,MALE,WHT BLK
8852,FEMALE,TABBY
8853,FEMALE,WHT TAN
8854,MALE,BLACK
8855,FEMALE,BLK WHT BR
8856,,
8857,,WHIT BRN
8858,,
8859,,BROWN
8860,MALE,BLACK
8861,MALE,BROWN
8862,,
8863,MALE,BLACK
8864,MALE,BROWN
8865,FEMALE,BROWN
8866,MALE,BLK/TAN
8867,,
8868,FEMALE,BLK/BRN
8869,,TAN/BRN
8870,MALE,GREY/WHITE
8871,MALE,BLACK
8872,FEMALE,GREY BLU
8873,MALE,BLK WHT
8874,MALE,BRN BLK
8875,MALE,BLONDE
8876,MALE,BLK BRN
8877,,
8878,MALE,
8879,MALE,BLACK
8880,FEMALE,TRI COLOR
8881,FEMALE,BROWN
8882,MALE,BLK WHT
8883,FEMALE,WHT CALICO
8884,FEMALE,
8885,MALE,BLK BRN
8886,MALE,BLK WHT
8887,MALE,TAN BRN
8888,,
8889,MALE,WHITE
8890,FEMALE,BLACK
8891,MALE,WHT BLK
8892,FEMALE,BLUE WHT
8893,MALE,WHT BLK
8894,,BRN BLK
8895,MALE,WHITE
8896,MALE,BLK BRN
8897,,BROWN
8898,MALE,TAN WHT
8899,MALE,BLK WHT
8900,FEMALE,CHOC TAN
8901,FEMALE,BLK TAN
8902,MALE,BLK WHT
8903,,GRAY
8904,MALE,BROWN
8905,MALE,BLACK
8906,MALE,BLK BRN WH
8907,FEMALE,BLK WHT
8908,MALE,BLK WHT
8909,,RUST
8910,MALE,BLUE
8911,,WHITE
8912,,
8913,,GREY
8914,,
8915,MALE,BROWN
8916,MALE,TAN BLK
8917,MALE,BLK WHT
8918,FEMALE,TAN BRN
8919,FEMALE,RED
8920,FEMALE,GOLD
8921,MALE,BLK WHT
8922,,
8923,MALE,BROWN
8924,,
8925,,GOLDEN
8926,FEMALE,WHITE
8927,,
8928,,
8929,,BLK TABBY
8930,MALE,WHITE
8931,,
8932,MALE,BLK TAN
8933,FEMALE,WHT BLK
8934,MALE,BLK WHT
8935,FEMALE,BROWN
8936,MALE,WHT
8937,,WHT BRN
8938,,
8939,MALE,BLK BRN
8940,MALE,BLACK
8941,FEMALE,TAN
8942,MALE,BRN WHT
8943,,
8944,MALE,BLONDE
8945,FEMALE,WHITE
8946,MALE,TAN
8947,MALE,BRN BLK
8948,,
8949,MALE,GRAY WHT
8950,MALE,GRAY
8951,MALE,BLK TAN
8952,MALE,BLK WHT
8953,FEMALE,WHT BLK
8954,FEMALE,WHT TAN
8955,FEMALE,TAN WHT
8956,MALE,WHT BLK
8957,MALE,BRINDLE
8958,MALE,BLACK
8959,FEMALE,BRN WHT
8960,MALE,WHITE
8961,,
8962,,
8963,MALE,WHITE
8964,,BRN WHT
8965,,
8966,,
8967,FEMALE,BLACK
8968,FEMALE,TAN
8969,MALE,BLACK
8970,MALE,BLACK
8971,MALE,RED WHT
8972,MALE,
8973,FEMALE,BLACK
8974,MALE,
8975,,
8976,FEMALE,WHITE
8977,MALE,BRN/WHITE
8978,FEMALE,WHITE
8979,MALE,BLK/WHT
8980,MALE,TAN ORG
8981,MALE,BROWN
8982,,BLACK
8983,MALE,BRN BLK
8984,,
8985,FEMALE,WHTIE
8986,MALE,YELLOW
8987,MALE,BRN WHT
8988,MALE,BROWN
8989,MALE,BRONW
8990,FEMALE,BROWN
8991,MALE,BLK WHT
8992,,WHITE
8993,MALE,BLACK
8994,MALE,
8995,MALE,BLACK
8996,,
8997,FEMALE,TAN
8998,,
8999,MALE,RED
9000,MALE,BROWN
9001,FEMALE,BLK WHT
9002,,BRN BLK
